Sample,NRC,NRC,NRC,Rplp0,Cd84,Ptprc (Cd45),Aif1 (Iba1),Tmem119,Nefl,Syt1,Gabra1,Snap25,Mog,Sox10,Mbp,Aldh1l1,Glt1,Aqp4,Cx30,Nes,Vim,Vim,Vim,Gfap,Gfap,Gfap,Lcn2,Lcn2,Steap4,Steap4,S1pr3,S1pr3,Timp1,Timp1,Hspb1,Hspb1,Cxcl10,Cxcl10,Protein Br,Protein Br,Cp,Cp,Serpina3n,Serpina3n,Aspg,Aspg,Cd44,Cd44,H2-T23,H2-T23,Serping1,Serping1,H2-D1,H2-D1,Iigp1,Iigp1,Gbp2,Gbp2,Fkbp5,Fkbp5,Psmb8,Psmb8,Srgn,Srgn,Amigo2,Amigo2,Ggta1,Ggta1,Fbln5,Fbln5,Ugt1a,Ugt1a,Clcf1,Clcf1,Ptx3,Ptx3,S100a10,S100a10,Sphk1,Sphk1,Cd109,Cd109,Ptgs2,Ptgs2,Emp1,Emp1,Slc10a6,Slc10a6,Tm4sf1,Tm4sf1,B3gnt5,B3gnt5,Cd14,Cd14,Tgm1,Tgm1
"Protein C, no HI #5",,,,1.11014935,,,0.296071479,0.304009723,,,,0.169692308,,0.401921889,1.424402685,1.154741817,1.153325115,1.846580332,,6.644363349,21.86172675,24.24564069,22.83182691,9.726711654,10.10209666,10.89930183,1.302150753,1.277665992,,,12.36975537,12.73904622,29.3919353,30.05851233,144.4560688,141.9732239,0.502275757,0.835059277,21.35806662,21.11993602,0.981627767,0.938360738,8.516965705,8.276796064,36.44900839,39.17876959,,,9.886734343,10.23177348,2.093111205,2.154571008,2.106341934,2.143081322,2.800462762,3.310476767,11.40662618,12.31917264,19.4397916,21.21200635,4.729002685,4.63129293,,,6.892645908,7.129851459,46.19296395,44.3654975,,,,,165.1352108,171.5026578,53.74849665,50.63111111,32.18689574,30.87166301,110.1185519,125.4960446,43.61425942,44.19449335,22.74407449,20.13984762,121.4999701,112.8858271,45.74886903,36.48766149,31.08748396,33.79874994,44.22251396,55.04165996,14.4064417,13.81988448,,
"Protein C, no HI #5",,,,1.09199326,,,0.239375297,0.301119523,,,,0.149743208,,1.114654764,0.842067159,1.04847289,1.018797602,1.910274893,,7.107707621,25.07999223,21.69368013,24.41435428,9.403361889,9.851300498,9.432540236,1.248279165,1.266549913,,,13.27986989,13.46589768,30.01239564,31.88863505,147.074824,139.3877488,0.510342796,0.600721564,22.05169273,21.97475936,0.938820374,0.959999056,8.396798951,9.811790677,39.69983241,42.97283636,,,10.01951749,10.52335634,1.938261404,1.811974196,2.140021825,2.193134508,2.826697226,2.6493197,12.90837791,11.68198565,19.37712606,21.66971752,5.139101097,5.03746549,,,8.279463681,8.857291506,37.66928941,33.90161201,,,,,161.947477,159.998685,54.30810995,49.33736754,32.3005891,29.9134213,117.236893,126.9643303,40.23070996,42.41517874,18.33930218,20.05034801,117.7408474,108.2078093,51.03310394,50.68256855,30.91022816,35.32855163,53.9964603,50.33214669,14.75229526,14.80495957,,
"Protein C, no HI #5",,,,0.824894928,,,0.190957879,0.226485446,,,,0.139770404,,0.47164917,1.090798769,0.825957881,0.833607747,1.471248657,,6.083903906,21.77761638,19.56556143,20.46956394,8.336442946,8.197785199,9.109555126,1.061432087,0.942667094,,,10.15885397,10.85730084,24.16657879,24.92096874,105.9587468,96.26801766,0.392717222,0.552717165,17.61123914,17.92468244,0.757143949,0.809205088,5.043158241,8.098300889,29.23111955,34.35341516,,,7.378439576,9.298789798,1.492888701,1.656397368,1.718413587,1.667571783,2.526761459,2.521656785,11.00625387,10.44187121,18.12564151,19.05549112,4.365872127,4.842866506,,,7.511109335,5.075320931,35.21499294,19.46732914,,,,,134.1658159,132.3645715,39.87808022,41.37903214,28.03416989,25.17343835,99.70381236,107.0740796,36.43156555,37.89177158,16.00719359,15.20387895,88.9010672,86.08490307,46.29810809,47.3092495,27.10983845,24.13801957,42.15494497,44.18199607,12.05833234,9.868176885,,
"Protein C, no HI #6",,,,1.01663609,,,0.108437005,0.57157572,,0.046713986,,0.291696842,,,,1.01245073,0.862066619,1.432921099,,3.585213091,20.46256828,21.36161244,20.91526903,6.603455689,6.659030551,6.229273925,1.404677426,1.374057866,,,9.746083307,8.869207969,21.9561896,22.87429843,97.75387656,95.08293399,0.504635936,0.623488484,16.23865815,17.13327608,0.698851259,0.604099457,2.044528881,3.72362768,19.29871496,10.67624474,,,8.053221722,10.02163213,1.280376156,0.787626129,0.53933499,0.975372369,4.316245723,6.901999927,6.947772795,7.10206983,16.57555389,17.79622204,3.268362861,3.647448428,,,5.666174383,5.59578341,10.74444247,5.383370947,,,,,106.8261601,131.6825579,38.7128923,35.99080486,24.76240933,23.45964352,95.22171574,112.1765999,31.67225479,34.13347515,19.30438248,17.08233748,78.28921533,74.40574299,,4.648959314,24.05230195,24.6425264,37.41330385,38.37739247,10.94821285,10.9079702,,
"Protein C, no HI #6",,,,1.080299362,,,0.132325486,0.745526155,,0.059188889,,0.136431317,,,,1.038267997,1.056436073,1.35831499,,3.957421775,22.24819616,21.94728824,21.02525957,6.46304792,6.47265225,5.937137425,1.517430357,1.264037408,,,10.10567452,10.25953697,21.83160095,21.59195384,109.472895,98.03861144,0.537278841,0.466760156,16.39181938,15.77296947,0.682540312,0.639846075,2.17129186,2.667473788,33.72396304,25.8068885,,,8.700783332,8.763440392,1.036884003,1.175231574,1.688754766,0.936377141,7.322171209,4.364605373,6.956210626,6.671773332,16.92737796,16.32167825,3.584586723,2.825139359,,0.743096591,7.469877007,6.796932391,12.97225303,15.23977205,,,,,115.645525,114.2980564,42.82629819,42.36170028,25.95127915,22.90647293,99.81011264,102.8697045,34.35167894,33.92451992,18.07998733,22.05346406,76.28659548,71.64726108,7.368280301,5.985954251,24.37771475,25.43097245,40.06849497,39.78572139,9.898973151,9.466594252,,
"Protein C, no HI #6",,,,0.910521819,,,0.11190369,0.385124393,,0.183243934,,0.265014235,,,,0.951298111,1.060461689,1.477353866,,3.528565664,20.73476662,19.85031466,22.06875833,6.693895656,6.623439766,6.234270747,1.427404812,1.461656853,,,9.29874707,9.630177146,21.77435228,19.96802722,103.7759137,100.5825994,0.396023735,0.512081562,17.83062212,17.68718035,0.716521024,0.682084585,5.094221214,3.197423981,21.28013854,21.19288539,,,8.589802258,9.623955254,0.86760089,0.715422911,1.494318667,1.055353744,3.85955405,7.935728908,6.351974428,6.410813537,16.52655623,16.11504432,3.320794376,3.62782238,,,7.38153297,4.642032521,10.87115828,7.357663096,,,,,105.9953251,108.5149193,40.89781705,36.45090136,26.86897236,25.24174556,98.66796097,89.48021654,34.04870744,34.3959988,18.85214012,19.03577243,75.52720122,72.93053421,,,24.40901092,26.67093542,35.45989702,39.71736553,11.51084208,10.19405986,,
Protein B + Protein C #1,,,,1.044872779,,,0.791945343,0.189870574,,0.425079433,,0.124800199,,,,1.113901768,0.672717501,1.165085134,,10.4642602,15.77675166,15.20002291,16.43148247,13.97766424,13.63331215,13.54949358,16.57693388,16.23145557,,,21.68971069,23.45117949,49.78446717,49.56856492,518.871373,507.6220658,0.203291976,0.273250357,100.7143292,97.10722202,3.213612089,3.224893308,1085.059863,1147.044302,8.221197542,10.76315628,,,0.278468264,0.354420301,3.469681401,2.338234932,5.248119276,4.736300419,1.543112891,0.9531274,4.243541346,4.538785255,8.345099293,8.148911599,1.662432305,2.022304905,0.451758159,0.679857932,2.322979002,2.872991194,,,,,,,141.3064183,154.0720375,291.5909113,299.6952703,22.15271616,20.87039545,122.978959,127.1388607,5.466009492,6.651187265,54.09557326,52.9331712,37.37055798,36.62958312,54.88245417,61.40773193,4.198110647,4.507465004,14.90650004,16.31206134,12.35684926,10.05612179,,
Protein B + Protein C #1,,,,1.021263821,,,1.566003886,0.468713014,,1.010922479,,0.127276967,,,,1.002558767,0.746285024,1.15705915,,9.842459047,16.54645152,18.19173586,18.64137171,16.39594055,15.80907485,15.36401231,19.03341032,19.70062934,,,25.1486748,25.79980803,57.21503728,56.82925097,576.8785734,592.011803,0.422181219,0.612835433,114.1352467,108.0236904,4.132018947,3.708826596,1378.972239,1423.222152,13.58342208,15.05407024,,,0.204239378,0.303604352,3.470142005,2.679950054,5.720838012,5.233410388,1.558087703,0.510334947,5.175828611,5.156728519,9.980337534,9.847065512,2.196272414,2.061387057,0.430599157,1.016015002,2.645327775,1.788182108,,,,,,,182.4772377,191.1994062,355.4213436,360.2744851,24.60784202,23.09641156,133.9361698,139.7523916,7.24721292,6.364697399,62.62863513,61.87565783,46.29330213,38.87842822,29.48348463,52.01946137,4.360266816,2.734180164,17.3904455,17.93129623,11.06720438,12.36775391,,
Protein B + Protein C #1,,,,0.937127404,,,0.891897558,0.226075236,,0.645318584,,0.142224774,,,,0.895453972,0.789890203,0.976826528,,11.03144369,16.84177217,16.83549132,16.7068591,13.54408613,12.90259764,13.07512964,18.18166137,17.06642859,,,24.69217242,22.34268487,47.82338298,49.36789647,523.4833283,526.7605628,0.087042298,0.336748021,93.54962206,97.79156874,3.224596196,2.959493992,1181.2012,1169.58055,11.8349434,14.24007286,,,0.289864652,0.356477801,2.680696299,1.982488636,4.864328394,4.39012247,0.55704981,1.492708367,4.157815233,4.07771625,7.392405683,8.0519573,2.298467538,1.654918733,0.425791515,0.192259616,2.997012449,1.903408225,,,,,,,154.1481859,146.1804895,265.2185062,287.6845186,21.58857778,20.62891558,123.9092016,129.7278279,5.181137022,5.987371834,44.21071482,48.62876189,38.68643064,39.61577613,38.22942486,57.29039209,4.865344756,4.035929768,15.23162386,19.48822434,14.24266443,8.809590034,,
Protein B + Protein C #2,,,,0.958397493,0.780954758,,0.340350269,0.240758291,,0.32648467,,0.014435997,,,,0.824186467,0.641076795,1.07469212,,11.65278734,16.45599788,17.40231271,17.16741344,16.9705427,17.59469914,17.59951643,35.38393049,34.55379519,6.251363711,11.05115544,25.87200349,25.084931,47.42513504,49.71908357,571.7017426,542.8903303,0.565163239,0.839572625,119.9935834,121.7650181,5.784133551,5.84863364,1687.60918,1883.177462,1.400674007,4.767093445,,,0.124905412,0.062374696,3.398501169,4.471737329,6.991417611,6.364235717,1.143013031,1.129897354,5.383926698,5.179193206,8.015655897,8.795324111,2.318397392,1.421982668,0.310629016,,4.447511484,5.055618937,,,,,,,170.7044623,190.1747841,409.7711644,414.1577336,22.27933833,20.96220905,144.5228686,127.2588705,12.59889055,12.54834209,63.26659139,59.84923433,58.23295372,46.96138965,64.04778492,81.4389301,5.366025315,3.636697697,18.09225045,14.96652261,10.95628668,12.21322971,,
Protein B + Protein C #2,,,,1.061717848,0.31487446,,0.524394085,0.299019721,,0.489136692,,0.033118863,,,,1.160941277,0.722052265,1.313358035,,13.47362706,18.39172811,19.7170014,19.85611068,18.84323986,19.01385405,19.62650579,42.20049337,37.15518403,10.53237754,6.741065826,27.20968173,29.22208975,48.88374073,56.4459418,658.3926351,609.6009182,0.896852206,0.74714978,131.8165384,129.3694659,6.802378814,6.464089126,1913.712887,1956.151654,4.221562177,6.872912031,,,0.116766315,0.132615241,3.485913257,3.240611126,7.347284092,7.096914775,1.670499583,0.830288087,6.069043556,5.289250807,8.567104904,10.65822161,1.916202898,2.350416416,0.126947601,0.392393691,5.1992363,6.937348421,,,,0.636143823,,,206.902887,222.3719906,441.510646,477.9202495,26.82555427,21.45301593,148.7146983,143.8099197,15.45186309,17.67824233,72.76910775,70.53860338,61.22978073,54.01818046,80.84334517,74.08781641,3.932752053,4.829681245,18.66785162,16.64342239,10.08035556,13.2212081,,
Protein B + Protein C #2,,,,0.982754888,0.41409582,,0.269084294,0.15367648,,0.866621013,,0.007306569,,,,1.045115451,0.668798893,1.17941764,,13.29574686,16.68828566,20.66279894,20.24857333,19.16345806,18.59218436,19.90163453,37.94754565,35.20336729,10.264602,10.91044512,26.55201702,27.07465373,51.84875061,54.64353802,615.4132888,610.3643218,0.499426346,0.937707025,132.6059572,130.2868671,6.172095238,5.997926674,1817.148056,1939.178146,2.726953614,8.803803001,,,0.058901974,0.093921193,3.858454587,3.986113532,7.712161146,6.884249964,1.08408696,1.201148914,6.218888626,5.490574865,7.686197453,8.722954414,1.818817509,2.52162969,,,5.697174579,3.203600155,,,,,,,192.0872643,196.1309712,472.9154277,437.9373428,23.55637017,22.2880589,134.8299891,145.9060193,12.3069586,16.73815821,63.07195012,67.86001224,56.74046277,48.46226006,70.64148362,62.28608672,3.209117153,7.484542669,13.18681356,18.10825364,12.13114245,10.47359031,,
Protein B + Protein C #3,,,,1.086123792,,,1.456416276,0.30766061,,,,,,,,0.853141817,0.641828021,0.63637977,,12.19574534,18.49126297,17.53757866,18.14766586,16.70675966,17.04321247,17.3658534,22.22474012,23.19235649,11.7172545,18.68897804,25.6715104,27.09733872,50.81149077,53.70664325,611.9785305,555.1029792,0.926024832,0.372268069,121.30717,115.1495407,4.407346103,4.402917325,1494.838949,1530.490768,39.1998621,43.28796384,,,0.269929405,0.415980737,4.635107497,4.190687338,6.316368505,6.723683877,3.960305494,4.401433455,6.438266328,6.234265284,11.68338707,12.71591202,1.411619998,1.458908847,,,3.836801891,1.685050909,,,38.19328842,,,,170.3911953,206.6296022,393.8326545,392.7616213,24.71515798,22.51454813,152.300571,159.4207851,12.25405934,16.04356417,81.85996006,55.24909446,47.47097848,46.91333427,53.02081987,78.98350631,9.052593866,7.038166889,17.4487948,26.75394356,9.188620002,14.5447756,,
Protein B + Protein C #3,,,,0.992672296,,,2.948886633,0.012844067,,,,,,,,1.104670226,0.838056079,1.345866702,,15.95668766,21.58995911,21.34875964,20.91786605,20.33445317,21.08227788,19.96780209,24.96423527,29.13220203,21.26558467,26.73942048,29.50786962,29.84046983,60.41133446,62.48844657,742.7608477,744.4297108,1.271364241,1.10218153,147.966999,123.1571282,5.126913978,4.770709569,1884.666784,2026.591532,51.63303034,60.88042403,,,0.517296913,0.328485211,4.208300887,3.109530071,8.068236424,7.840224405,4.538024471,4.805597167,6.58595056,8.565916476,13.59240301,14.70775118,2.752518868,2.178559898,,,3.432545007,2.413541427,,,72.22607484,141.0384219,,,248.8037893,209.2399126,477.5555021,456.2771427,32.34194686,29.41820466,192.3550469,207.7965561,22.94277601,18.26996441,83.15720322,80.74600715,58.89890535,52.31057189,69.01199488,99.25747264,11.78325114,12.93288751,24.55672386,20.49692293,16.86645265,18.41030391,,
Protein B + Protein C #3,,,,0.927501821,,,2.794845513,,,,,,,,,1.061075096,0.992373174,0.811372127,,13.46820012,18.43146538,19.15412434,18.00564463,17.91079567,17.87752686,18.95268672,23.68478643,28.38741044,25.10249965,7.493236917,27.77457754,25.68161112,53.84686262,54.00566408,647.3517844,647.6326625,0.835120093,0.711363083,115.4789327,131.5785403,4.393719407,4.434566876,1658.561509,1574.972325,54.11251082,33.37583753,,,0.27597974,0.154894592,2.415939077,4.470629205,6.441833609,7.556307706,6.849521919,5.289800075,5.91455926,6.163883226,11.36127487,13.28913905,1.430304256,1.419379194,,,3.973916493,2.710679837,,,178.3521967,99.23515437,,,201.0660439,244.2183821,403.8837149,399.8307527,26.47563003,24.44665308,177.2915218,193.6291846,19.02147461,20.14807307,74.93691762,75.87729242,48.67665216,46.61324224,123.1985116,65.06119211,11.22060954,10.94395164,22.78333181,22.39762776,13.39086748,13.03353605,,
"Protein B + Protein C, no HI #1",,,,1.01845792,,,0.954577853,0.033865595,,0.075828606,,,,,0.19469618,1.176064757,0.738980795,1.751926945,,9.738709434,15.08227157,16.19602208,16.15608829,17.33053064,17.84548326,16.60245513,61.42338942,53.68442147,27.3876102,11.53528122,26.75661063,27.4322721,55.32227575,53.05355201,587.6634049,545.5644553,2.0502432,1.246426256,121.4086006,116.6035293,7.434781739,7.926467993,3747.013519,4042.522196,11.4751781,6.314179184,,,0.365830149,0.338979699,6.426897463,8.710143768,8.969333284,10.14158531,,,7.873342863,7.631325343,8.731370493,9.363290908,2.984279092,2.612972825,3.867870066,2.683079263,4.337680531,1.890545139,,,,,,,229.1711254,207.6705446,533.463681,562.6745215,23.28388153,21.76351712,112.6024422,107.0797567,24.59111886,27.96531174,80.46576537,77.58331857,55.22406555,55.44142174,89.25788718,88.15445934,10.95207396,14.81375369,27.37459274,27.09823259,22.61213524,29.79062967,,
"Protein B + Protein C, no HI #1",,,,0.87201594,,,0.311547494,0.082184402,,1.215075766,,,,,0.193814857,0.850219617,0.838193116,1.848350643,,11.33295136,17.71764234,18.72824522,19.06791323,20.7289052,21.51878531,19.74254499,73.7677364,67.5222423,9.233371208,23.08676545,29.16433744,27.17551839,64.87832444,64.64602753,653.5057697,629.7304123,2.01586416,2.015964092,135.4897532,143.0762549,9.543779556,9.639467099,4434.343589,4996.225934,13.47945851,11.12868241,,,0.464972141,0.709427514,10.26350759,9.796877263,11.79733097,11.46592256,,,9.87008875,7.329179283,11.16298538,11.78646855,3.198061952,3.901926719,3.064871302,7.627877644,2.879749105,3.867011677,,,,,,,271.1890649,269.0209374,679.6967925,697.9792865,26.05616595,25.83316568,119.0267713,123.8350847,29.70384359,30.08007835,99.9915561,100.6219433,63.75889151,69.29741897,109.1118369,65.30471675,16.75252407,13.54149028,32.72435604,28.47211787,34.1939952,33.67045289,,
"Protein B + Protein C, no HI #1",,,,1.125984692,,,0.460378523,0.108680659,,1.25276864,,,,,,1.00008668,0.859581451,1.680089132,,11.39660359,19.00637446,19.3487344,18.22321095,19.02209854,19.53565014,19.7014356,66.42230513,61.96277509,11.5537614,19.48879418,29.08504735,30.96443549,62.21439059,59.74370307,597.3866255,629.1171402,2.011611209,2.194053097,135.90483,138.4913398,8.422692023,8.251141708,4486.523737,4616.672283,9.187942068,16.32549103,,,0.509857301,0.613615524,8.15117711,8.382791744,10.51738276,10.76579092,,,7.466877089,7.854210074,11.12827818,11.85129894,3.7403266,2.135247555,3.438092427,3.516746103,3.723015217,2.859000708,,,,,,,228.726404,274.5744247,598.5195659,595.2171247,25.34598287,23.87612852,118.0733215,127.7245663,36.93699603,27.65630809,84.45291754,81.00568296,60.48184336,63.76365274,78.64696352,78.97582812,15.99442656,13.81233427,31.12357456,29.08614028,30.69130144,27.49841587,,
"Protein B + Protein C, no HI #2",,,,0.99939178,,,0.614532216,0.140025131,,,,0.178364503,,,0.92650289,1.32838061,0.698654039,2.970599429,,20.42287402,33.12623229,36.88490418,35.37543033,40.60762665,43.62878633,40.38841591,139.0007755,131.7978119,35.70177422,76.12680005,45.58530196,50.91270978,115.8345907,113.465403,1164.771615,1150.291794,3.391172921,4.438318957,239.3231592,274.6015525,15.74984657,14.52869753,6790.603595,7779.052928,31.56057526,52.6879437,,,1.131220259,0.455816176,13.24787025,11.78191925,17.0251665,16.72851877,,,11.5947393,13.80614903,20.5328858,25.0537519,3.693766244,2.827550786,,,,,,,,,,,505.186066,456.5226756,1297.161476,1282.897346,49.8740724,46.70554794,346.4026607,307.2740411,35.09104044,31.81443393,139.4956425,160.9485853,115.2448475,112.8768123,54.18786501,94.72612507,13.95521636,12.52154328,26.19983296,35.01294886,60.29733439,40.23414422,,
"Protein B + Protein C, no HI #2",,,,0.985500982,,,0.197828845,0.336120887,,0.102669649,,0.22938891,,,0.202226257,1.042328192,0.677545359,3.320549746,,18.55447986,30.37677797,32.1668927,33.59688573,37.08120847,40.90691717,35.76833042,120.8983072,107.7313788,48.44160437,61.2318077,41.53665638,40.38481521,109.9770856,113.0541114,1150.063632,999.6569414,4.479323038,4.088569963,213.0745759,214.8169484,14.68733275,13.52385762,5603.596031,6535.100966,42.72791439,22.77922515,,,0.519975465,0.830788802,10.21983215,10.12051351,14.2032036,15.12778577,,,10.11439708,11.41781058,21.01130113,22.64491019,3.491206153,2.347326722,,,,,,,,,,,412.8148834,464.5243363,1049.292278,1073.858759,45.5097427,41.02169754,276.3104592,395.7585161,26.18875406,20.39426575,126.0597223,117.8327299,93.31137795,100.7417137,33.66760927,96.57702049,10.25171293,13.64474447,30.9663725,21.43703309,33.13978441,46.49009196,,
"Protein B + Protein C, no HI #2",,,,1.015329876,,,0.203004794,0.146182187,,0.545452457,,0.200241434,,,0.177210377,0.722225782,0.789029982,2.914416072,,20.54596761,34.86774802,34.92728349,36.78113804,43.01835613,45.11096862,41.55975397,118.763662,131.6301612,49.81896321,79.87275923,48.07135352,46.67226135,115.8174153,111.5288841,1161.205112,1137.494519,4.733658079,2.920506957,226.7532468,242.033514,14.33195491,14.52514337,7292.57068,7075.238405,55.20337942,60.35046031,,,0.650781203,0.524932818,7.295918592,10.33368324,16.96499899,15.87520775,,,12.67757134,16.83112934,23.53973706,26.04735264,3.983275845,2.56017602,,,,,,,,,,,505.2385231,464.2386108,1244.482627,1154.690514,52.40729145,43.12113513,311.7811887,350.0463684,32.78926625,29.65109361,165.0281584,123.6989857,119.238407,108.9398555,89.74241936,55.02760134,16.1972865,14.88443496,28.05911888,23.87157925,51.06173591,43.79244299,,
"Protein B + Protein C, no HI #3",,,,0.84088619,0.474972174,,2.593561408,0.646116134,,2.116412433,,,,,,1.026303622,1.585182253,2.199087982,,14.60000149,18.15773455,18.63631622,17.78058502,19.46423624,20.68212086,19.01849404,75.41204652,60.82966691,18.99226668,18.94559309,30.32030776,31.75785547,62.32157727,62.50034337,647.604397,613.6583231,1.73185778,1.939913607,148.1842697,149.4238933,8.582730451,9.089712674,5674.291301,5131.500047,29.85534831,26.35498697,,,0.23299143,0.177237678,9.846960608,8.281505988,8.474701838,9.011252849,5.161314162,3.954456688,8.861603375,9.478335194,12.15032228,14.09715561,2.12696523,1.863513773,,,3.559662478,5.300256615,,,,,,,276.793087,228.2159547,625.2312988,595.4454824,24.68474898,24.11456787,196.7300657,214.5108017,17.54903018,19.24470362,118.2208647,111.2573124,60.8396841,57.51027211,54.18678798,47.17701084,11.96392637,13.68047342,23.7691919,19.38420037,37.91263803,33.16070942,,
"Protein B + Protein C, no HI #3",,,,1.040902079,0.760571898,,0.935684477,0.761240785,,0.769663144,,,,,,1.003510392,1.53093708,1.474508897,,12.87425017,15.00715206,15.55791286,15.95445498,18.87254037,19.49403231,16.78019061,61.29818405,60.29427826,26.06855343,12.46363798,27.29295697,27.19585134,59.0317613,57.64082501,525.6804228,540.1286942,1.910828291,1.945565102,135.5931461,133.6547927,8.868475626,7.286141398,5141.554541,5249.706671,21.56274717,17.77163498,,,0.292268138,0.229638563,8.638505806,8.529342542,7.683059222,7.603220431,3.112433908,5.626242155,9.14201822,7.154308585,10.74397387,11.85426033,2.863878851,2.837749515,,,3.215518436,4.431172623,,,,,,,239.5122517,247.5768548,583.3117213,580.9865633,23.61020681,21.54592076,217.3301388,198.8803088,17.33475143,19.56514105,102.9658854,104.598732,61.24678994,54.55945559,52.88770278,61.33999141,11.21249982,11.66405082,21.41062969,24.33053434,33.76203883,32.34920661,,
"Protein B + Protein C, no HI #3",,,,1.142491306,,,1.811428216,0.495008588,,0.682328128,,,,,,0.970962068,1.575088135,1.746406038,,13.11619309,16.87963006,16.53069205,16.64942207,19.05520062,17.41999678,16.508025,56.18204414,59.54323691,19.54009031,18.65439241,26.71148813,28.23584205,54.09034091,59.905958,579.5256803,526.1661697,1.97956561,1.898014738,138.6117626,139.9224979,8.012089249,8.056664267,5248.351367,5241.47269,30.26452198,23.4578012,,,0.255620083,0.266125933,8.796457994,6.322306008,7.300827754,7.869282832,4.79527192,7.224313447,7.718802111,9.05030891,11.94967891,12.57565947,1.92474868,2.520501702,,,3.823794624,4.348130281,,,,,,,241.4943247,249.5678778,571.7620954,561.5540503,25.07729959,22.15946774,163.3812512,210.1644686,19.95606449,18.95373627,103.7304965,101.7215424,58.55386383,51.71467486,89.27766162,78.92906187,9.704211129,12.51636875,19.03194247,20.34555245,29.33320829,30.57652417,,
NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,